game_id,season,week,gameday,team,off_epa,def_epa,plays,form_off_epa,form_def_epa,form_plays
2025_10_NYG_CHI,2025,10,2025-11-09,CHI,0.026302652246660178,0.0047921175323133195,62,0.12325880954956776,-0.02207769936924831,65.4
2025_11_CHI_MIN,2025,11,2025-11-16,CHI,-0.04758441524946868,-0.19253063808414522,73,0.152633606636366,0.01803286868873242,65.0
2025_12_PIT_CHI,2025,12,2025-11-23,CHI,0.01378506184961941,0.0010508614814961734,59,0.11001127145156915,-0.007733878185766962,67.8
2025_13_CHI_PHI,2025,13,2025-11-28,CHI,0.04194522476468253,-0.03649872552729946,84,0.09400845876375567,0.05183977354587689,66.6
2025_14_CHI_GB,2025,14,2025-12-07,CHI,0.10808021202559331,0.23984333820294076,69,0.09751750157424852,0.0015365617177230603,71.0
2025_15_CLE_CHI,2025,15,2025-12-14,CHI,0.05207934172665347,-0.466044770482573,63,0.028505747127417397,0.003331390721061095,69.4
2025_16_GB_CHI,2025,16,2025-12-20,CHI,0.1006365612826786,0.06088478166382712,60,0.033661085023416054,-0.09083598688191616,69.6
2025_17_CHI_SF,2025,17,2025-12-28,CHI,0.3625783731220248,0.28495281093808655,63,0.06330528032984552,-0.040152902932321696,67.0
2025_18_DET_CHI,2025,18,2026-01-04,CHI,-0.019359930886783536,0.14434690267100864,54,0.13306394258432658,0.01662748695899638,67.8
2026_01_CHI_CAR,2026,1,2026-09-13,CHI,0.4093816948714201,0.18153584578886714,70,0.12080291145403337,0.052796612598658,61.8
2016_01_CIN_NYJ,2016,1,2016-09-11,CIN,0.14021589524327982,-0.019849157510500485,55,,,
2016_02_CIN_PIT,2016,2,2016-09-18,CIN,-0.07971764758085874,-0.01203014834601775,73,,,
2016_03_DEN_CIN,2016,3,2016-09-25,CIN,-0.027592359931274155,0.08861765160866655,63,,,
2016_04_MIA_CIN,2016,4,2016-09-29,CIN,-0.026974204274719225,-0.32554118785205793,65,0.010968629243715644,0.018912781917382774,63.666666666666664
2016_05_CIN_DAL,2016,5,2016-10-09,CIN,0.12757679400813726,0.3306164398015244,64,0.0014829208641069253,-0.0672007105249774,64.0
2016_06_CIN_NE,2016,6,2016-10-16,CIN,0.1396045860435082,0.2663017289293078,65,0.026701695492912993,0.012362719540322952,64.0
2016_07_CLE_CIN,2016,7,2016-10-23,CIN,0.40997270853272433,0.06601025909000623,61,0.026579433652958666,0.06959289682828461,66.0
2016_08_WAS_CIN,2016,8,2016-10-30,CIN,0.13299809023847964,0.22793711049555326,81,0.12451750487567528,0.08520097831548941,63.6
2016_10_CIN_NYG,2016,10,2016-11-14,CIN,-0.1312373030244906,-0.06132060080583739,55,0.15663559490962603,0.11306487009286674,67.2
2016_11_BUF_CIN,2016,11,2016-11-20,CIN,-0.12979621775282016,-0.006894006443125051,70,0.13578297515967175,0.16590898750211086,65.2
2016_12_CIN_BAL,2016,12,2016-11-27,CIN,-0.08323813650761386,-0.12769066459556372,71,0.08430837280748027,0.09840689825318097,66.4
2016_13_PHI_CIN,2016,13,2016-12-04,CIN,0.1661889306996151,-0.05115626264076559,63,0.03973982829725587,0.01960841954820667,67.6
2016_14_CIN_CLE,2016,14,2016-12-11,CIN,0.14990648680526256,-0.11259834633255532,70,-0.009016927269365977,-0.0038248847979476946,68.0
2016_15_PIT_CIN,2016,15,2016-12-18,CIN,-0.09793640444062426,0.17086907723699202,56,-0.005635247956009393,-0.07193197616356942,65.8
2016_16_CIN_HOU,2016,16,2016-12-24,CIN,-0.14913073789601342,-0.22134793053323037,63,0.0010249317607638753,-0.02549404055500353,66.0
2016_17_BAL_CIN,2016,17,2017-01-01,CIN,0.12341070739049753,-0.1430016963095051,64,-0.002841972267874776,-0.0683848253730246,64.6
2017_01_BAL_CIN,2017,1,2017-09-10,CIN,-0.5229924098625659,-0.0724836107787116,58,0.0384877965117475,-0.07144703171581288,63.2
2017_02_HOU_CIN,2017,2,2017-09-14,CIN,-0.3120639916819788,-0.13743387163282628,62,-0.09934847160068869,-0.07571250134340206,62.2
2017_03_CIN_GB,2017,3,2017-09-24,CIN,0.052807489592247334,-0.08948755276607981,59,-0.19174256729813693,-0.08067960640345626,60.6
2017_04_CIN_CLE,2017,4,2017-10-01,CIN,0.13109483375632794,-0.2999319995649437,63,-0.16159378849156264,-0.13275093240407063,61.2
2017_05_BUF_CIN,2017,5,2017-10-08,CIN,-0.047770386959511676,-0.1425064081161169,60,-0.1055486741610944,-0.1484677462104133,61.2
2017_07_CIN_PIT,2017,7,2017-10-22,CIN,-0.19843350009410643,0.043386607982962094,50,-0.13978489303109623,-0.14836868857173566,60.4
2017_08_IND_CIN,2017,8,2017-10-29,CIN,-0.00898540731097056,-0.05087085365138272,51,-0.07487311107740433,-0.12519464481940093,58.8
2017_09_CIN_JAX,2017,9,2017-11-05,CIN,-0.14943418556857588,0.10744713283961335,35,-0.014257394203202683,-0.10788204122311221,56.6
2017_10_CIN_TEN,2017,10,2017-11-12,CIN,-0.18692533921101132,-0.09223459087586036,50,-0.05470572923536733,-0.06849510410197357,51.8
2017_11_CIN_DEN,2017,11,2017-11-19,CIN,-0.06970593182246804,-0.18364422263626445,51,-0.11830976382883518,-0.026955622364156905,49.2
2017_12_CLE_CIN,2017,12,2017-11-26,CIN,0.15790269384857905,0.14239567593563215,57,-0.12269687280142642,-0.035183185268186416,47.4
2017_13_PIT_CIN,2017,13,2017-12-04,CIN,0.17777396470224544,0.09411230760230124,60,-0.05142963401288936,-0.015381371677652406,48.8
2017_14_CHI_CIN,2017,14,2017-12-10,CIN,-0.30910960244199365,0.2727787177181691,53,-0.014077759610246154,0.013615260573084386,50.6
2017_15_CIN_MIN,2017,15,2017-12-17,CIN,-0.5828826034774858,-0.02061671137218868,51,-0.046012842984929705,0.04668157754879553,54.2
2017_16_DET_CIN,2017,16,2017-12-24,CIN,0.008723576293145907,-0.05092901749661145,76,-0.1252042958382246,0.06100515344952987,54.4
2017_17_CIN_BAL,2017,17,2017-12-31,CIN,-0.006359842801057959,-0.22617303331991534,72,-0.10951839421510183,0.08754819447746047,59.4
2018_01_CIN_IND,2018,1,2018-09-09,CIN,0.01755063717238613,-0.09216547201911236,50,-0.14237090154502924,0.013834452626350968,62.4
2018_02_BAL_CIN,2018,2,2018-09-13,CIN,0.07412464520618765,-0.13949570017840623,70,-0.17441556705100109,-0.023421103297931747,60.4
2018_03_CIN_CAR,2018,3,2018-09-23,CIN,0.07976076857260092,0.12505636340014356,60,-0.09776871752136482,-0.1058759868772468,63.8
2018_04_CIN_ATL,2018,4,2018-09-30,CIN,0.25952499900191306,0.2336648938875963,68,0.03475995688865251,-0.07674137192278037,65.6
2018_05_MIA_CIN,2018,5,2018-10-07,CIN,-0.0680582463452916,-0.2131428143743034,57,0.08492024143040594,-0.019822589645938814,64.0
2018_06_PIT_CIN,2018,6,2018-10-14,CIN,0.07846817783338965,0.32307971719337264,58,0.0725805607215592,-0.01721654585681643,61.0
2018_07_CIN_KC,2018,7,2018-10-21,CIN,-0.3009059695176014,0.3813610552318035,54,0.08476406885375991,0.06583249198568057,62.6
2018_08_TB_CIN,2018,8,2018-10-28,CIN,0.08816322776990881,0.10120753806117258,61,0.009757945909002096,0.1700038430677225,59.4
2018_10_NO_CIN,2018,10,2018-11-11,CIN,-0.1648721551007059,0.5186228397615251,42,0.011438437748463681,0.16523407799992834,59.6
2018_11_CIN_BAL,2018,11,2018-11-18,CIN,0.006311048941675153,0.04105280893920218,54,-0.07344099307206012,0.22222566717471412,54.4
2018_12_CLE_CIN,2018,12,2018-11-25,CIN,-0.027075256501318243,0.2878149247015984,67,-0.058567134014666754,0.2730647918374153,53.8
2018_13_DEN_CIN,2018,13,2018-12-02,CIN,-0.18065983170373368,0.057530018721379146,64,-0.07967582088160834,0.26601183333906037,55.6
2018_14_CIN_LAC,2018,14,2018-12-09,CIN,0.02650929801180458,0.06639599153361954,64,-0.055626593318834794,0.2012456260369755,57.6
2018_15_OAK_CIN,2018,15,2018-12-16,CIN,-0.03560311511798418,-0.18874536320867852,72,-0.06795737927045564,0.1942833167314649,58.2
2018_16_CIN_CLE,2018,16,2018-12-23,CIN,0.013517500708549783,0.386987668766768,46,-0.042103571273911296,0.052809676137424176,64.2
2018_17_CIN_PIT,2018,17,2018-12-30,CIN,-0.22715625793852717,-0.08949206251712696,46,-0.040662280920536364,0.12199664810293734,62.6
2019_01_CIN_SEA,2019,1,2019-09-08,CIN,0.0010857550682123128,-0.1704959355516389,70,-0.08067848120797816,0.04653525065919226,58.4
2019_02_SF_CIN,2019,2,2019-09-15,CIN,-0.028114195546977947,0.45202001037368733,65,-0.04432936385358895,0.000930059804588651,59.6
2019_03_CIN_BUF,2019,3,2019-09-22,CIN,-0.19418206116752662,-0.02077288820139352,56,-0.055254062565345465,0.0780548635726022,59.8
2019_04_CIN_PIT,2019,4,2019-09-30,CIN,-0.3915714192451969,0.09436227876294098,64,-0.08696985177525395,0.1116493585740592,56.6
2019_05_ARI_CIN,2019,5,2019-10-06,CIN,0.0980404018064623,0.28262861233330866,62,-0.16798763576600328,0.053124280573293804,60.2
2019_06_CIN_BAL,2019,6,2019-10-13,CIN,-0.10467846933477964,0.1623694869469474,55,-0.1029483038170054,0.12754841554338095,63.4
2019_07_JAX_CIN,2019,7,2019-10-20,CIN,-0.32385202574308536,0.024791169556066108,65,-0.12410114869760377,0.1941215000430982,60.4
2019_08_CIN_LA,2019,8,2019-10-27,CIN,0.038293441121878026,0.3804903501379366,76,-0.18324871473682527,0.10867573187957394,60.4
2019_10_BAL_CIN,2019,10,2019-11-10,CIN,-0.3580697208402453,0.5394465782473244,72,-0.13675361427894434,0.18892837954743996,64.4
2019_11_CIN_OAK,2019,11,2019-11-17,CIN,-0.22295593338331549,0.03413247209409105,58,-0.13005327459795402,0.27794523944431665,66.0
2019_12_PIT_CIN,2019,12,2019-11-24,CIN,-0.3779900727974715,-0.06935774111387576,51,-0.1942525416359096,0.22824601139647313,65.2
2019_13_NYJ_CIN,2019,13,2019-12-01,CIN,-0.025097154759939802,-0.15600437148125418,59,-0.24891486232844792,0.18190056578430852,64.4
2019_14_CIN_CLE,2019,14,2019-12-08,CIN,-0.011315377414793394,0.05374195674787232,70,-0.1891638881318188,0.14574145757684448,63.2
2019_15_NE_CIN,2019,15,2019-12-15,CIN,-0.23622382417722784,0.04127601517627515,62,-0.1990856518391531,0.0803917788988316,62.0
2019_16_CIN_MIA,2019,16,2019-12-22,CIN,0.05580483301859061,0.17947699129920267,87,-0.17471647250654962,-0.01924233371537826,60.0
2019_17_CLE_CIN,2019,17,2019-12-29,CIN,0.14341316219044192,0.023507253625818923,65,-0.11896431922616839,0.009826570125644063,65.8
2020_01_LAC_CIN,2020,1,2020-09-13,CIN,-0.21666460880239646,-0.08884040778128752,66,-0.01468367222858572,0.028399569073582997,68.6
2020_02_CIN_CLE,2020,2,2020-09-17,CIN,0.07109836348078503,0.3438606757299567,87,-0.05299716303707706,0.04183236181357633,70.0
2020_03_CIN_PHI,2020,3,2020-09-27,CIN,-0.0013794642151118254,-0.03890046376070306,69,-0.03651441485796138,0.09985610560999321,73.4
2020_04_JAX_CIN,2020,4,2020-10-04,CIN,0.24779056124023477,0.16453279977707413,69,0.010454457134461831,0.08382080982259757,74.8
2020_05_CIN_BAL,2020,5,2020-10-11,CIN,-0.49674171118550453,-0.06933352253114834,65,0.04885160277879066,0.08083197151817187,71.2
2020_06_CIN_IND,2020,6,2020-10-18,CIN,0.2021758576630399,0.21757707952821986,72,-0.07917937189639862,0.06226381628677842,71.2
2020_07_CLE_CIN,2020,7,2020-10-25,CIN,0.2565915389656792,0.444478776035989,73,0.004588721396688649,0.12354731374867989,72.4
2020_08_TEN_CIN,2020,8,2020-11-01,CIN,0.26711935262952036,0.2357387430314183,69,0.041687356493667484,0.14367093380988635,69.6
2020_10_CIN_PIT,2020,10,2020-11-15,CIN,-0.2109365453692514,0.05044867013419908,64,0.09538711986259392,0.19859877516831065,69.6
2020_11_CIN_WAS,2020,11,2020-11-22,CIN,-0.18483570487915169,-0.037113635512932584,66,0.0036416985406966806,0.1757819492397356,68.6
2020_12_NYG_CIN,2020,12,2020-11-29,CIN,-0.38586403447453205,0.03092515119831422,45,0.06602289980196725,0.18222592664337878,68.8
2020_13_CIN_MIA,2020,13,2020-12-06,CIN,-0.24323593261335227,-0.01399874594102631,50,-0.051585078625547134,0.14489554097739762,63.4
2020_14_DAL_CIN,2020,14,2020-12-13,CIN,-0.2590556471317541,0.1644208159495164,70,-0.15155057294135343,0.05320003658199457,58.8
2020_15_PIT_CIN,2020,15,2020-12-21,CIN,-0.1158364862455051,-0.33479729557981625,55,-0.25678557289360826,0.038936451165614186,59.0
2020_16_CIN_HOU,2020,16,2020-12-27,CIN,0.35032473237520456,0.24381603920586195,70,-0.23776556106885907,-0.03811274197718888,57.2
2020_17_BAL_CIN,2020,17,2021-01-03,CIN,-0.5843484051693235,0.34907772568221235,40,-0.13073347361798784,0.018073192966570024,58.0
2021_01_MIN_CIN,2021,1,2021-09-12,CIN,-0.029862233173665213,0.04741005478363887,67,-0.17043034775694613,0.08170370786334966,57.0
2021_02_CIN_CHI,2021,2,2021-09-19,CIN,-0.34431672973841365,-0.23639133373052199,55,-0.1277556078690087,0.09398546800828268,60.4
2021_03_CIN_PIT,2021,3,2021-09-26,CIN,0.1416154883653634,-0.16702867710299044,39,-0.14480782439034062,0.013823038072275019,57.4
2021_04_JAX_CIN,2021,4,2021-09-30,CIN,0.327179265863473,0.18333087567959658,55,-0.0933174294681669,0.04737676176764017,54.2
2021_05_GB_CIN,2021,5,2021-10-10,CIN,0.012206788931346094,0.13756126838103558,66,-0.09794652277051322,0.03527972906238709,51.2
2021_06_CIN_DET,2021,6,2021-10-17,CIN,0.2000213313857574,-0.1645131698245948,65,0.02136451604962071,-0.00702356239784826,56.4
2021_07_CIN_BAL,2021,7,2021-10-24,CIN,0.30219374905776925,-0.14045357797239802,62,0.06734122896150523,-0.04940820731949499,56.0
2021_08_CIN_NYJ,2021,8,2021-10-31,CIN,0.022686101215478167,0.05101861381323958,53,0.1966433247207418,-0.030220656167870195,57.4
2021_09_CLE_CIN,2021,9,2021-11-07,CIN,-0.3179912624972322,0.3118136729288931,71,0.17285744729076477,0.013388802015375807,60.2
2021_11_CIN_LV,2021,11,2021-11-21,CIN,0.018599467539842516,-0.2752611445718812,70,0.04382334161862372,0.03908536146523511,63.4
2021_12_PIT_CIN,2021,12,2021-11-28,CIN,0.19216735331630191,-0.3101300537199361,65,0.04510187734032301,-0.04347912112534825,64.2
2021_13_LAC_CIN,2021,13,2021-12-05,CIN,-0.2868915521021581,0.016383483233566597,72,0.043531081726431914,-0.0726024979044165,64.2
2021_14_SF_CIN,2021,14,2021-12-12,CIN,0.11469381401860296,0.11700578988810677,64,-0.07428597850555356,-0.0412350856632236,66.2
2021_15_CIN_DEN,2021,15,2021-12-19,CIN,-0.03429386838676484,-0.15889792655568663,51,-0.055884435944928604,-0.028037650448250163,68.4
2021_16_BAL_CIN,2021,16,2021-12-26,CIN,0.4991355801700279,0.09860078938021488,69,0.0008550428771648702,-0.1221799703451661,64.4
2021_17_KC_CIN,2021,17,2022-01-02,CIN,0.35296129235059537,0.36559481782823355,61,0.09696226540320195,-0.04740758355474688,64.2
2021_18_CIN_CLE,2021,18,2022-01-09,CIN,-0.18257936687790421,-0.007974874873448593,52,0.12912105321006065,0.08773739075488705,63.4
2022_01_PIT_CIN,2022,1,2022-09-11,CIN,-0.2176621978606619,-0.13268610514139922,95,0.14998349025491142,0.08286571913348402,59.4
2022_02_CIN_DAL,2022,2,2022-09-18,CIN,0.04414751609475553,-0.0029012182909171702,67,0.08351228787905844,0.03292734012758282,65.6
2022_03_CIN_NYJ,2022,3,2022-09-25,CIN,0.05846303982422998,-0.32115505356963847,64,0.09920056477536252,0.06412668178053671,68.8
2022_04_MIA_CIN,2022,4,2022-09-29,CIN,0.11386512566501049,-0.03808543782871503,60,0.01106605670620294,-0.019824486809433956,67.8
2022_05_CIN_BAL,2022,5,2022-10-09,CIN,-0.06549382248959415,-0.04439922514955973,59,-0.03675317663091403,-0.10056053794082367,67.6
2022_06_CIN_NO,2022,6,2022-10-16,CIN,0.2830284896262563,0.10855099157775999,54,-0.01333606775325202,-0.10784540799604589,69.0
2022_07_ATL_CIN,2022,7,2022-10-23,CIN,0.4213073721974909,0.014753206197767415,65,0.08680206974413163,-0.059597988652214065,60.8
2022_08_CIN_CLE,2022,8,2022-10-31,CIN,-0.1748590855884175,0.21027538728454978,50,0.1622340409646787,-0.05606710375447714,60.4
2022_09_CAR_CIN,2022,9,2022-11-06,CIN,0.38616737681153873,-0.027083824235887732,70,0.11556961588214923,0.0502189844163605,57.6
2022_11_CIN_PIT,2022,11,2022-11-20,CIN,0.15575136364689496,-0.03862462218363181,63,0.17003006611145485,0.05241930713492597,59.6
2022_12_CIN_TEN,2022,12,2022-11-27,CIN,0.1366037179941061,0.06004013382602572,62,0.2142791033387527,0.05357422772811156,60.4
2022_13_KC_CIN,2022,13,2022-12-04,CIN,0.2608933370524459,0.23900882778404528,64,0.18499414901232264,0.0438720561777647,62.0
2022_14_CLE_CIN,2022,14,2022-12-11,CIN,0.03658071901818594,-0.13943221586810112,58,0.15291134198331363,0.08872318049502027,61.8
2022_15_CIN_TB,2022,15,2022-12-18,CIN,-0.017468014199383458,-0.10564986884501247,61,0.19519930290463433,0.01878165986449009,63.4
2022_16_CIN_NE,2022,16,2022-12-24,CIN,0.08046744913582302,-0.08766027116647455,78,0.11447222470244989,0.0030684509426651433,61.6
2022_18_BAL_CIN,2022,18,2023-01-08,CIN,-0.19921847733637915,-0.31929797612227473,64,0.09941544180023548,-0.006738678853903406,64.6
2023_01_CIN_CLE,2023,1,2023-09-10,CIN,-0.46536577856767436,-0.13927836568026067,52,0.03225100273413843,-0.08260630084356349,65.0
2023_02_BAL_CIN,2023,2,2023-09-17,CIN,0.06091693167326717,0.2413778549753646,57,-0.11300082038988561,-0.15826373953642467,62.6
2023_03_LA_CIN,2023,3,2023-09-25,CIN,-0.09668759942135782,-0.13044823441102577,70,-0.10813357785886937,-0.08210172536773155,62.4
2023_04_CIN_TEN,2023,4,2023-10-01,CIN,-0.22988560790352555,0.20212646460574152,50,-0.12397749490326423,-0.08706139848093421,64.2
2023_05_CIN_ARI,2023,5,2023-10-08,CIN,0.007757813892624546,-0.29481530804370876,78,-0.18604810631113394,-0.029104051326490986,58.6
2023_06_SEA_CIN,2023,6,2023-10-15,CIN,-0.10075903137140155,-0.06760867389978475,52,-0.14465284806533324,-0.024207517710777792,61.4
2023_08_CIN_SF,2023,8,2023-10-29,CIN,0.22802712961006277,-0.031718588663059544,61,-0.07173149862607865,-0.00987357935468261,61.4
2023_09_BUF_CIN,2023,9,2023-11-05,CIN,0.18691368331592084,0.04206963807684415,64,-0.03830945903871953,-0.06449286808236744,62.2
2023_10_HOU_CIN,2023,10,2023-11-12,CIN,0.0005702718301031583,0.10137644285801448,59,0.018410797508736206,-0.029989293584793453,61.0
2023_11_CIN_BAL,2023,11,2023-11-16,CIN,0.05278226851470349,0.17070736318432225,59,0.06450197345546195,-0.05013929793433887,62.8
2023_12_PIT_CIN,2023,12,2023-11-26,CIN,-0.15613913311285393,0.07946452581377549,40,0.07350686437987773,0.04296523631126734,59.0
2023_13_CIN_JAX,2023,13,2023-12-04,CIN,0.19447215601804066,0.18604210767038096,72,0.06243084403158725,0.07237987625397939,56.6
2023_14_IND_CIN,2023,14,2023-12-10,CIN,0.07264914657086599,-0.04437234248803605,57,0.055719849313182836,0.11593201552066748,58.8
2023_15_MIN_CIN,2023,15,2023-12-16,CIN,0.1479929611710682,0.1409011299869616,67,0.03286694196417186,0.09864361940769144,57.4
2023_16_CIN_PIT,2023,16,2023-12-23,CIN,-0.20901685340722587,0.22046579698746552,62,0.062351479832364866,0.10654855683348088,59.0
2023_17_CIN_KC,2023,17,2023-12-31,CIN,-0.0759069002250588,0.04761590506907518,71,0.009991655447978998,0.11650024359410953,59.6
2023_18_CLE_CIN,2023,18,2024-01-07,CIN,0.01078276348656342,-0.25429601322461026,61,0.026038102025538024,0.11013051944516947,65.8
2024_01_NE_CIN,2024,1,2024-09-08,CIN,-0.17894963442784265,-0.0068992799715534734,48,-0.010699776480757425,0.022062895266171223,63.6
2024_02_CIN_KC,2024,2,2024-09-15,CIN,0.045869673695266226,-0.08461721914130532,61,-0.06101953268049916,0.02955750776946774,61.8
2024_03_WAS_CIN,2024,3,2024-09-23,CIN,0.36884499768732204,0.5153402799418085,61,-0.08144419017565954,-0.01554616205618565,60.6
2024_04_CIN_CAR,2024,4,2024-09-29,CIN,0.16715398730578387,0.003686762715682796,62,0.034128180043250037,0.043428734534682954,60.4
2024_05_BAL_CIN,2024,5,2024-10-06,CIN,0.26622877819415425,0.2904486013039307,66,0.08274035754941858,0.034642906064004476,58.6
2024_06_CIN_NYG,2024,6,2024-10-13,CIN,0.03341397806081556,-0.1374357061992767,50,0.13382956049093675,0.14359182896971268,59.6
2024_07_CIN_CLE,2024,7,2024-10-20,CIN,-0.19461500147266186,-0.15467243608536543,50,0.17630228298866837,0.11748454372416801,60.0
2024_08_PHI_CIN,2024,8,2024-10-27,CIN,-0.0009322542729809077,0.3379380400955622,57,0.12820534795508276,0.10347350033535599,57.8
2024_09_LV_CIN,2024,9,2024-11-03,CIN,0.08859871780297211,-0.28455004935027317,69,0.054249897563022176,0.06799305236610673,57.0
2024_10_CIN_BAL,2024,10,2024-11-07,CIN,0.09940526549843152,0.32205032452450394,76,0.03853884366245982,0.010345689952915538,58.4
2024_11_CIN_LAC,2024,11,2024-11-17,CIN,0.10320479573417679,0.04700973538578244,78,0.005174141123315279,0.01666603459703019,60.4
2024_13_PIT_CIN,2024,13,2024-12-01,CIN,-0.0004929456742833562,0.27613297432982464,57,0.019132304657987525,0.05355512291404202,66.0
2024_14_CIN_DAL,2024,14,2024-12-09,CIN,0.15660042494561535,-0.01648346478238886,63,0.05795671581766322,0.13971620499708004,67.4
2024_15_CIN_TEN,2024,15,2024-12-15,CIN,0.1949040566409111,-0.11534370897061308,63,0.08946325166138248,0.06883190402148981,68.6
2024_16_CLE_CIN,2024,16,2024-12-22,CIN,0.11405103122944937,-0.2803599524232263,55,0.11072431942897028,0.10267317209742184,67.4
2024_17_DEN_CIN,2024,17,2024-12-28,CIN,0.14198116660070267,0.17167536599955877,83,0.11365347257517384,-0.01780888329212422,63.2
2024_18_CIN_PIT,2024,18,2025-01-04,CIN,-0.028872098026185216,-0.1747617132745999,70,0.12140874674847904,0.007124242830631044,64.2
2025_01_CIN_CLE,2025,1,2025-09-07,CIN,-0.10886814770917332,-0.051202136508424784,49,0.11573291627809865,-0.08305469469025387,66.8
2025_02_JAX_CIN,2025,2,2025-09-14,CIN,-0.0071659925196110716,0.09293807758550672,65,0.06263920174714091,-0.08999842903546104,64.0
2025_03_CIN_MIN,2025,3,2025-09-21,CIN,-0.7874375241005505,0.12105881499350823,52,0.022225191915036482,-0.04834207172423709,64.4
2025_04_CIN_DEN,2025,4,2025-09-29,CIN,-0.25636486359050425,0.22374861138304333,42,-0.1580725191509635,0.031941681759109816,63.8
2025_05_DET_CIN,2025,5,2025-10-05,CIN,-0.1200700493598614,0.226807719230715,58,-0.2377417251892049,0.04235633083580674,55.6
2025_06_CIN_GB,2025,6,2025-10-12,CIN,0.09290518327846518,0.20802989668066227,61,-0.2559813154559401,0.12267021733686971,53.2
2025_07_PIT_CIN,2025,7,2025-10-16,CIN,0.32944476488115476,0.36488681497630077,69,-0.2156266492584124,0.17451662397468712,55.6
2025_08_NYJ_CIN,2025,8,2025-10-26,CIN,0.2645132378994239,0.3412436376629537,58,-0.14830449777825921,0.22890637145284595,56.4
2025_09_CHI_CIN,2025,9,2025-11-02,CIN,0.2308691931862506,0.4531389842597489,65,0.06208565462173563,0.27294333598673504,57.6
2025_11_CIN_PIT,2025,11,2025-11-16,CIN,-0.236713407700129,0.19927468115696842,63,0.15953246597708662,0.31882141056207614,62.2
2025_12_NE_CIN,2025,12,2025-11-23,CIN,-0.19337428153972736,0.003567308900269411,61,0.1362037943090331,0.31331480294732683,63.2
2025_13_CIN_BAL,2025,13,2025-11-27,CIN,-0.002346606773383658,-0.34010369241566096,80,0.07894790134539457,0.27242228539124824,63.2
2025_14_CIN_BUF,2025,14,2025-12-07,CIN,0.1188889532990819,0.2549044671400213,57,0.012589627014486893,0.13142418391285593,65.4
2025_15_BAL_CIN,2025,15,2025-12-14,CIN,-0.3091005075363849,0.2074522312475908,71,-0.016535229905581504,0.11415634980826943,65.2
2025_16_CIN_MIA,2025,16,2025-12-21,CIN,0.3721539016830053,-0.05743694774995173,61,-0.12452917005010859,0.06501899920583783,66.4
2025_17_ARI_CIN,2025,17,2025-12-28,CIN,0.3402397610588282,-0.045414285696568656,70,-0.0027557081734817523,0.013676673424453788,66.0
2025_18_CLE_CIN,2025,18,2026-01-04,CIN,-0.11326667210612613,-0.12539844451237517,67,0.10396710034622936,0.003880354505086177,67.8
2026_01_TB_CIN,2026,1,2026-09-13,CIN,-0.0015601707333382329,-0.18521386813511093,62,0.08178308727968085,0.04682140408574334,65.2
2016_01_CLE_PHI,2016,1,2016-09-11,CLE,-0.3678361846429476,0.04557219492189679,50,,,
2016_02_BAL_CLE,2016,2,2016-09-18,CLE,0.08781999910936446,-0.00033050551597729505,59,,,
2016_03_CLE_MIA,2016,3,2016-09-25,CLE,0.0502349542127857,-0.09344328701375285,74,,,
2016_04_CLE_WAS,2016,4,2016-10-02,CLE,-0.007730193468472133,0.137379706365514,68,-0.07659374377359915,-0.016067199202611116,61.0
2016_05_NE_CLE,2016,5,2016-10-09,CLE,-0.1500837826774282,0.24385730866009359,59,-0.05937785619731739,0.02229452718942016,62.75
2016_06_CLE_TEN,2016,6,2016-10-16,CLE,0.09991837778413803,0.19763000499331845,64,-0.07751904149333955,0.06660708348355485,62.0
2016_07_CLE_CIN,2016,7,2016-10-23,CLE,0.06601025909000623,0.40997270853272433,63,0.016031870992077573,0.09701864549783919,64.8
2016_08_NYJ_CLE,2016,8,2016-10-30,CLE,0.030684314005495768,0.19577236220737862,71,0.011669922988205928,0.1790792883075795,65.6
2016_09_DAL_CLE,2016,9,2016-11-06,CLE,-0.03143827391329251,0.43461705180868476,44,0.007759794946747942,0.23692241815180579,65.0
2016_10_CLE_BAL,2016,10,2016-11-10,CLE,-0.42615831608418375,0.06287854660106512,48,0.0030181788577838668,0.29636988724043994,60.2
2016_11_PIT_CLE,2016,11,2016-11-20,CLE,-0.2042790082343798,0.14485936461811755,62,-0.05219672782356725,0.2601741348286343,58.0
2016_12_NYG_CLE,2016,12,2016-11-27,CLE,-0.34689342242276605,0.03184290040495261,71,-0.11303620502727081,0.24962000675359403,57.6
2016_14_CIN_CLE,2016,14,2016-12-11,CLE,-0.11259834633255532,0.14990648680526256,53,-0.19561694132982527,0.1739940451280397,59.2
2016_15_CLE_BUF,2016,15,2016-12-18,CLE,0.013209041803433737,0.267194489542634,54,-0.22427347339743547,0.1648208700476165,55.6
2016_16_SD_CLE,2016,16,2016-12-24,CLE,-0.05945348366418167,0.07050406285717752,66,-0.21534401025409028,0.13133635759440634,57.6
2016_17_CLE_PIT,2016,17,2017-01-01,CLE,0.03046854159869013,0.02840523873886053,77,-0.14200304377008982,0.13286146084562883,61.2
2017_01_PIT_CLE,2017,1,2017-09-10,CLE,-0.13923128938567386,-0.012975655899008773,63,-0.09505353380347584,0.1095706356697774,64.2
2017_02_CLE_BAL,2017,2,2017-09-17,CLE,-0.21562829326307498,-0.03437772261462624,66,-0.05352110719605739,0.10060692440898515,62.6
